Finca ,Fecha,lluvia 
SAN PANCHO,22/11/2015,4.375
SAN PANCHO,22/11/2016,1.083333333
SAN PANCHO,22/11/2017,42
SAN PANCHO,22/11/2018,11.75
SAN PANCHO,22/12/2015,12.33333333
SAN PANCHO,22/12/2016,7.833333333
SAN PANCHO,22/12/2017,36.66666667
SAN PANCHO,22/12/2018,0
SAN PANCHO,23/01/2016,1.583333333
SAN PANCHO,23/01/2017,0
SAN PANCHO,23/01/2018,20.83333333
SAN PANCHO,23/01/2019,0.25
SAN PANCHO,23/02/2016,1.916666667
SAN PANCHO,23/02/2017,0
SAN PANCHO,23/02/2018,0.7
SAN PANCHO,23/03/2016,0
SAN PANCHO,23/03/2017,0
SAN PANCHO,23/03/2018,0.1
SAN PANCHO,23/04/2016,0.583333333
SAN PANCHO,23/04/2017,0
SAN PANCHO,23/04/2018,1.25
SAN PANCHO,23/05/2015,16.66666667
SAN PANCHO,23/05/2016,0
SAN PANCHO,23/05/2017,13.33333333
SAN PANCHO,23/05/2018,15.66666667
SAN PANCHO,23/06/2015,0.625
SAN PANCHO,23/06/2016,5.208333333
SAN PANCHO,23/06/2017,0
SAN PANCHO,23/06/2018,0
SAN PANCHO,23/07/2015,1.416666667
SAN PANCHO,23/07/2016,19.83
SAN PANCHO,23/07/2017,1.5
SAN PANCHO,23/07/2018,10.16666667
SAN PANCHO,23/08/2015,42.66666667
SAN PANCHO,23/08/2016,8
SAN PANCHO,23/08/2017,2.833333333
SAN PANCHO,23/08/2018,22.83333333
SAN PANCHO,23/09/2015,19.91666667
SAN PANCHO,23/09/2016,0.333333333
SAN PANCHO,23/09/2017,93
SAN PANCHO,23/09/2018,14.75
SAN PANCHO,23/10/2015,0
SAN PANCHO,23/10/2016,1.333333333
SAN PANCHO,23/10/2017,5.166666667
SAN PANCHO,23/10/2018,4.166666667
SAN PANCHO,23/11/2015,2.416666667
SAN PANCHO,23/11/2016,0
SAN PANCHO,23/11/2017,0.416666667
SAN PANCHO,23/11/2018,4.833333333
SAN PANCHO,23/12/2016,7
SAN PANCHO,23/12/2017,23.66666667
SAN PANCHO,23/12/2018,0
SAN PANCHO,24/01/2016,0.5
SAN PANCHO,24/01/2017,0
SAN PANCHO,24/01/2018,25.83333333
SAN PANCHO,24/01/2019,0
SAN PANCHO,24/02/2016,0
SAN PANCHO,24/02/2017,0
SAN PANCHO,24/02/2018,1.3
SAN PANCHO,24/03/2016,2.125
SAN PANCHO,24/03/2017,0
SAN PANCHO,24/03/2018,0.166666667
SAN PANCHO,24/04/2016,0.166666667
SAN PANCHO,24/04/2017,0
SAN PANCHO,24/04/2018,0.083333333
SAN PANCHO,24/05/2016,1
SAN PANCHO,24/05/2017,0.083333333
SAN PANCHO,24/05/2018,21.83333333
SAN PANCHO,24/06/2015,16
SAN PANCHO,24/06/2016,32.16666667
SAN PANCHO,24/06/2017,2.083333333
SAN PANCHO,24/06/2018,27.83333333
SAN PANCHO,24/07/2015,7.25
SAN PANCHO,24/07/2016,19.83
SAN PANCHO,24/07/2017,5.666666667
SAN PANCHO,24/07/2018,1.166666667
SAN PANCHO,24/08/2015,3
SAN PANCHO,24/08/2016,2.666666667
SAN PANCHO,24/08/2017,4.833333333
SAN PANCHO,24/08/2018,4.75
SAN PANCHO,24/09/2015,56
SAN PANCHO,24/09/2016,0.708333333
SAN PANCHO,24/09/2017,0.083333333
SAN PANCHO,24/09/2018,0.75
SAN PANCHO,24/10/2015,32.66666667
SAN PANCHO,24/10/2016,1.083333333
SAN PANCHO,24/10/2017,4.333333333
SAN PANCHO,24/10/2018,0
SAN PANCHO,24/11/2015,0
SAN PANCHO,24/11/2017,11.66666667
SAN PANCHO,24/11/2018,1.833333333
SAN PANCHO,24/12/2015,10.83333333
SAN PANCHO,24/12/2016,10.16666667
SAN PANCHO,24/12/2017,1.666666667
SAN PANCHO,24/12/2018,0
SAN PANCHO,25/01/2016,0
SAN PANCHO,25/01/2017,0
SAN PANCHO,25/01/2018,7.5
SAN PANCHO,25/02/2016,0
SAN PANCHO,25/02/2017,0
SAN PANCHO,25/02/2018,3
SAN PANCHO,25/03/2016,0
SAN PANCHO,25/03/2017,0.166666667
SAN PANCHO,25/03/2018,5.2
SAN PANCHO,25/04/2016,0
SAN PANCHO,25/04/2017,0
SAN PANCHO,25/04/2018,14.83333333
SAN PANCHO,25/05/2015,8.25
SAN PANCHO,25/05/2016,0
SAN PANCHO,25/05/2017,51.83333333
SAN PANCHO,25/05/2018,0.541666667
SAN PANCHO,25/06/2015,0.083333333
SAN PANCHO,25/06/2016,58.58333333
SAN PANCHO,25/06/2017,1.583333333
SAN PANCHO,25/06/2018,1.333333333
SAN PANCHO,25/07/2015,12.20833333
SAN PANCHO,25/07/2016,19.83
SAN PANCHO,25/07/2017,14
SAN PANCHO,25/07/2018,1.5
SAN PANCHO,25/08/2015,0.166666667
SAN PANCHO,25/08/2016,0.416666667
SAN PANCHO,25/08/2018,19
SAN PANCHO,25/09/2015,25.41666667
SAN PANCHO,25/09/2016,1.458333333
SAN PANCHO,25/09/2017,5.5
SAN PANCHO,25/09/2018,16.75
SAN PANCHO,25/10/2015,3.875
SAN PANCHO,25/10/2016,9.5
SAN PANCHO,25/10/2017,0.083333333
SAN PANCHO,25/10/2018,11.08333333
SAN PANCHO,25/11/2015,0.583333333
SAN PANCHO,25/11/2016,125
SAN PANCHO,25/11/2017,0.5
SAN PANCHO,25/11/2018,1.166666667
SAN PANCHO,25/12/2016,10.33333333
SAN PANCHO,25/12/2017,5
SAN PANCHO,25/12/2018,0
SAN PANCHO,26/01/2016,0
SAN PANCHO,26/01/2017,0
SAN PANCHO,26/01/2018,21.66666667
SAN PANCHO,26/02/2016,0.166666667
SAN PANCHO,26/02/2017,0
SAN PANCHO,26/02/2018,29.8
SAN PANCHO,26/03/2016,0
SAN PANCHO,26/03/2017,0.166666667
SAN PANCHO,26/03/2018,0.6
SAN PANCHO,26/04/2016,0.083333333
SAN PANCHO,26/04/2017,0
SAN PANCHO,26/04/2018,0.083333333
SAN PANCHO,26/05/2015,2.75
SAN PANCHO,26/05/2016,9.5
SAN PANCHO,26/05/2017,0.5
SAN PANCHO,26/05/2018,2.333333333
SAN PANCHO,26/06/2015,0
SAN PANCHO,26/06/2016,6.916666667
SAN PANCHO,26/06/2017,8.416666667
SAN PANCHO,26/06/2018,0
SAN PANCHO,26/07/2015,0
SAN PANCHO,26/07/2016,4.166666667
SAN PANCHO,26/07/2017,18
SAN PANCHO,26/07/2018,17.66666667
SAN PANCHO,26/08/2015,0.333333333
SAN PANCHO,26/08/2016,0
SAN PANCHO,26/08/2017,6.333333333
SAN PANCHO,26/08/2018,6.214285714
SAN PANCHO,26/09/2015,6.708333333
SAN PANCHO,26/09/2016,1
SAN PANCHO,26/09/2017,0.083333333
SAN PANCHO,26/09/2018,0.416666667
SAN PANCHO,26/10/2015,0.041666667
SAN PANCHO,26/10/2016,16
SAN PANCHO,26/10/2017,5.583333333
SAN PANCHO,26/10/2018,58.33333333
SAN PANCHO,26/11/2015,8.666666667
SAN PANCHO,26/11/2016,39.16666667
SAN PANCHO,26/11/2017,1.166666667
SAN PANCHO,26/11/2018,11.33333333
SAN PANCHO,26/12/2015,2.958333333
SAN PANCHO,26/12/2016,13.08333333
SAN PANCHO,26/12/2017,14.66666667
SAN PANCHO,26/12/2018,7.5
SAN PANCHO,27/01/2016,0
SAN PANCHO,27/01/2017,0
SAN PANCHO,27/01/2018,19.83333333
SAN PANCHO,27/02/2016,1.5
SAN PANCHO,27/02/2017,0
SAN PANCHO,27/02/2018,1
SAN PANCHO,27/03/2016,0
SAN PANCHO,27/03/2017,0
SAN PANCHO,27/03/2018,0.5
SAN PANCHO,27/04/2016,0.708333333
SAN PANCHO,27/04/2017,0
SAN PANCHO,27/04/2018,0
SAN PANCHO,27/05/2015,5.166666667
SAN PANCHO,27/05/2016,4.166666667
SAN PANCHO,27/05/2017,5.5
SAN PANCHO,27/05/2018,4.571428571
SAN PANCHO,27/06/2015,0
SAN PANCHO,27/06/2016,0
SAN PANCHO,27/06/2017,1.5
SAN PANCHO,27/06/2018,2.25
SAN PANCHO,27/07/2015,0
SAN PANCHO,27/07/2016,14.2
SAN PANCHO,27/07/2017,19.66666667
SAN PANCHO,27/07/2018,20.08333333
SAN PANCHO,27/08/2015,0
SAN PANCHO,27/08/2016,0.75
SAN PANCHO,27/08/2017,0.25
SAN PANCHO,27/08/2018,8.833333333
SAN PANCHO,27/09/2015,0.083333333
SAN PANCHO,27/09/2016,11.79166667
SAN PANCHO,27/09/2017,88.33333333
SAN PANCHO,27/09/2018,6
SAN PANCHO,27/10/2015,2.458333333
SAN PANCHO,27/10/2016,1.166666667
SAN PANCHO,27/10/2017,42.5
SAN PANCHO,27/10/2018,20.91666667
SAN PANCHO,27/11/2015,10.83333333
SAN PANCHO,27/11/2016,2.333333333
SAN PANCHO,27/11/2017,18.66666667
SAN PANCHO,27/11/2018,1.166666667
SAN PANCHO,27/12/2016,10
SAN PANCHO,27/12/2017,17.83333333
SAN PANCHO,27/12/2018,2.5
SAN PANCHO,28/01/2016,0
SAN PANCHO,28/01/2017,0.416666667
SAN PANCHO,28/01/2018,4.416666667
SAN PANCHO,28/02/2016,1.083333333
SAN PANCHO,28/02/2017,0
SAN PANCHO,28/02/2018,0
SAN PANCHO,28/03/2016,0
SAN PANCHO,28/03/2017,0
SAN PANCHO,28/03/2018,0
SAN PANCHO,28/04/2016,15.66666667
SAN PANCHO,28/04/2017,0
SAN PANCHO,28/04/2018,0
SAN PANCHO,28/05/2015,0
SAN PANCHO,28/05/2016,4.625
SAN PANCHO,28/05/2017,0.416666667
SAN PANCHO,28/05/2018,4.666666667
SAN PANCHO,28/06/2015,0
SAN PANCHO,28/06/2016,5.416666667
SAN PANCHO,28/06/2017,8.666666667
SAN PANCHO,28/06/2018,6.416666667
SAN PANCHO,28/07/2015,2.583333333
SAN PANCHO,28/07/2016,6.75
SAN PANCHO,28/07/2017,5.666666667
SAN PANCHO,28/07/2018,0
SAN PANCHO,28/08/2015,0.833333333
SAN PANCHO,28/08/2016,0
SAN PANCHO,28/08/2017,0
SAN PANCHO,28/08/2018,3.166666667
SAN PANCHO,28/09/2015,5.083333333
SAN PANCHO,28/09/2016,0.75
SAN PANCHO,28/09/2017,0.166666667
SAN PANCHO,28/09/2018,9.916666667
SAN PANCHO,28/10/2015,1.666666667
SAN PANCHO,28/10/2016,0
SAN PANCHO,28/10/2017,8.5
SAN PANCHO,28/10/2018,0
SAN PANCHO,28/11/2015,2.125
SAN PANCHO,28/11/2016,0.5
SAN PANCHO,28/11/2017,0
SAN PANCHO,28/11/2018,4.083333333
SAN PANCHO,28/12/2015,10.83333333
SAN PANCHO,28/12/2016,1.583333333
SAN PANCHO,28/12/2017,18.5
SAN PANCHO,28/12/2018,0
SAN PANCHO,29/01/2016,0
SAN PANCHO,29/01/2017,0
SAN PANCHO,29/01/2018,2.5
SAN PANCHO,29/02/2016,8.166666667
SAN PANCHO,29/03/2016,0
SAN PANCHO,29/03/2017,0
SAN PANCHO,29/03/2018,0
SAN PANCHO,29/04/2016,0.166666667
SAN PANCHO,29/04/2017,0
SAN PANCHO,29/04/2018,0
SAN PANCHO,29/05/2015,0
SAN PANCHO,29/05/2016,0
SAN PANCHO,29/05/2017,11.08333333
SAN PANCHO,29/05/2018,0
SAN PANCHO,29/06/2015,0
SAN PANCHO,29/06/2016,6.416666667
SAN PANCHO,29/06/2017,14.5
SAN PANCHO,29/06/2018,2.416666667
SAN PANCHO,29/07/2015,2.5
SAN PANCHO,29/07/2016,1.5
SAN PANCHO,29/07/2017,3.25
SAN PANCHO,29/07/2018,4.916666667
SAN PANCHO,29/08/2015,0.166666667
SAN PANCHO,29/08/2016,0
SAN PANCHO,29/08/2017,0
SAN PANCHO,29/08/2018,0.166666667
SAN PANCHO,29/09/2015,20.66666667
SAN PANCHO,29/09/2016,5
SAN PANCHO,29/09/2017,0
SAN PANCHO,29/09/2018,8.5
SAN PANCHO,29/10/2015,0.25
SAN PANCHO,29/10/2016,22
SAN PANCHO,29/10/2017,4.583333333
SAN PANCHO,29/10/2018,43.83333333
SAN PANCHO,29/11/2015,0
SAN PANCHO,29/11/2016,0
SAN PANCHO,29/11/2017,0.083333333
SAN PANCHO,29/11/2018,2.416666667
SAN PANCHO,29/12/2016,13.33333333
SAN PANCHO,29/12/2017,22.66666667
SAN PANCHO,29/12/2018,1.666666667
SAN PANCHO,30/01/2016,0.166666667
SAN PANCHO,30/01/2017,0.333333333
SAN PANCHO,30/01/2018,3.166666667
SAN PANCHO,30/03/2016,0
SAN PANCHO,30/03/2017,0
SAN PANCHO,30/03/2018,0
SAN PANCHO,30/04/2016,0
SAN PANCHO,30/04/2017,0.25
SAN PANCHO,30/04/2018,0
SAN PANCHO,30/05/2015,0
SAN PANCHO,30/05/2016,11.33333333
SAN PANCHO,30/05/2017,11.41666667
SAN PANCHO,30/05/2018,67.5
SAN PANCHO,30/06/2015,6.833333333
SAN PANCHO,30/06/2016,11.33333333
SAN PANCHO,30/06/2018,23.25
SAN PANCHO,30/07/2015,12.83333333
SAN PANCHO,30/07/2016,1.333333333
SAN PANCHO,30/07/2017,4.25
SAN PANCHO,30/07/2018,17.16666667
SAN PANCHO,30/08/2015,18.25
SAN PANCHO,30/08/2016,0
SAN PANCHO,30/08/2017,46.66666667
SAN PANCHO,30/08/2018,2.666666667
SAN PANCHO,30/09/2015,1.666666667
SAN PANCHO,30/09/2016,0
SAN PANCHO,30/09/2017,0.25
SAN PANCHO,30/09/2018,51
SAN PANCHO,30/10/2015,2.916666667
SAN PANCHO,30/10/2016,4.333333333
SAN PANCHO,30/10/2017,1.166666667
SAN PANCHO,30/10/2018,13.08333333
SAN PANCHO,30/11/2015,0
SAN PANCHO,30/11/2016,6.583333333
SAN PANCHO,30/11/2017,0
SAN PANCHO,30/11/2018,1.75
SAN PANCHO,30/12/2016,13.75
SAN PANCHO,30/12/2017,3.833333333
SAN PANCHO,30/12/2018,0
SAN PANCHO,31/01/2016,0
SAN PANCHO,31/01/2017,0.583333333
SAN PANCHO,31/01/2018,0.083333333
SAN PANCHO,31/03/2016,0
SAN PANCHO,31/03/2017,0
SAN PANCHO,31/03/2018,5.4
SAN PANCHO,31/05/2015,6.541666667
SAN PANCHO,31/05/2016,60
SAN PANCHO,31/05/2017,0
SAN PANCHO,31/05/2018,43.33333333
SAN PANCHO,31/07/2015,1.833333333
SAN PANCHO,31/07/2016,9.333333333
SAN PANCHO,31/07/2017,2.083333333
SAN PANCHO,31/07/2018,3.25
SAN PANCHO,31/08/2015,6
SAN PANCHO,31/08/2016,88.33333333
SAN PANCHO,31/08/2017,0
SAN PANCHO,31/08/2018,6.416666667
SAN PANCHO,31/10/2015,1.458333333
SAN PANCHO,31/10/2016,7.166666667
SAN PANCHO,31/10/2017,0.5
SAN PANCHO,31/10/2018,0
SAN PANCHO,31/12/2016,13.91666667
SAN PANCHO,31/12/2017,8
SAN PANCHO,31/12/2018,0
